time,open,high,low,close,50d,200d,RS,Z of ROC
2021-11-14,56081452974.864,56552571134.3148,55105262194.02,56045140564.17561,51616897241.96928,45918214158.690094,1.9842397164741077,0.26755882832821026
2021-11-15,56064004154.1436,57580165197.82159,54951523935.7808,55255699324.01479,51863774679.70754,45885576035.965775,1.9902685263437667,0.22999008589807815
2021-11-16,55283051529.4684,55283051529.4684,49088720173.7264,51354708918.6324,52039024053.82081,45807949032.66324,1.980507446342961,0.10641699970864966
2021-11-17,51383004303.5844,52490297034.706,49941826030.0292,51689066050.8152,52213861421.694916,45699744560.94864,1.9838846969360249,0.1505856507858806
2021-11-18,51683406973.8248,54766189164.3452,47898899236.4948,49070328173.5076,52366261752.36778,45590815941.43283,2.0017942650016214,0.04924104333659422
2021-11-19,49115600789.4308,52120570671.3332,48030001186.7724,51412242868.0348,52489978864.616135,45490965513.81337,2.00187528275864,0.008405754482024366
2021-11-20,51539100510.5696,51993713028.7984,50082831365.04,51728207999.99879,52579674399.96597,45417018868.89098,1.9760696578645407,-0.015850964180758195
2021-11-21,51751787487.4588,51801304411.1248,49834775156.9608,50072927980.3068,52636015597.05639,45331045640.8815,1.9456155003791313,-0.09583093130928322
2021-11-22,49986627056.2032,50603466448.1568,48420477499.11,48909987658.7796,52654753687.06012,45209802517.42578,1.9495914354482102,-0.1541968997158153
2021-11-23,48876976376.3356,50636477730.6008,48113944162.13,50327114855.1256,52682142311.46283,45094714921.953514,1.957708561405088,-0.20507091889036688
2021-11-24,50330887573.1192,50626102756.1184,47470695744.2212,48753891451.7944,52673483691.75127,44982651603.54967,1.9405674543749454,-0.335717886679712
2021-11-25,48726539246.3408,50227137828.2952,48214392778.7096,49242930021.7148,52665117396.65787,44880044152.555244,1.8951882476261426,-0.4016088730807251
2021-11-26,49250003867.9528,49373088792.494,42925985331.1808,44365277245.73921,52592198436.38676,44783715902.10086,1.8497934303812236,-0.5035150430349955
2021-11-27,44340282989.0316,45560757259.9612,44046482575.28,44606731197.32961,52498710224.702576,44755788072.72582,1.837057140986311,-0.5571896313851784
2021-11-28,44545896119.6828,45730057979.924,41767289317.3964,45710251210.4576,52349864544.13765,44735095707.615974,1.7998432300408052,-0.6219966273238807
2021-11-29,45753637467,47302809794,45459837054,46741617992,52186997749.083565,44737365947.24914,1.8108009371821228,-0.6886233724218334
2021-11-30,46734072556,48623261091,45797966904,47129264766,52075521252.69642,44729650468.66009,1.8179887006066153,-0.7062285961951142
2021-12-01,47163221183,48077324942,46293028401,46757634857,51978263575.07586,44710703364.273125,1.8047915759436726,-0.6744342481671366
2021-12-02,46746302992,46750552441,45133873067,45938435466,51861145956.21903,44682731838.6986,1.792567442814489,-0.6852364295487072
2021-12-03,45932876001,46524884617,42143170407,43569566266,51688556686.93371,44649385888.36748,1.78167281543749,-0.7178971524985441
2021-12-04,43544525200,43702803640,30805236841,40055312407,51416627042.5173,44571970253.410645,1.7253745071360187,-0.8029169370766897
2021-12-05,40017987043,40831585477,36431444822,38072343404,51117494231.47577,44536204606.94043,1.7109760227588298,-0.8868515045772017
2021-12-06,38072343404,39280456756,35371687977,39151944112,50847836141.59027,44467583068.2101,1.669132469663725,-0.9009233469471711
2021-12-07,39178875071,39982079099,38034073094,38558045604,50607246273.33544,44415471505.725685,1.6631522662602631,-0.8586092784225008
2021-12-08,38606710319,41816691593,37997692676,40778668505,50386196259.45804,44398210499.099815,1.7043831060716532,-0.7875036442128617
2021-12-09,40876470408,44187088422,39310222553,40554243850,50161312742.192665,44413069056.499954,1.795051532605849,-0.700059418983363
2021-12-10,40597711362,41718889691,37448206627,37752951684,49895397299.26178,44405802732.02183,1.7824881823476677,-0.7387679431461958
2021-12-11,37802561345,39968377383,37063141166,39600793422,49640500567.904915,44373383489.77796,1.7505654352646591,-0.7296050730234406
2021-12-12,39699540270,40501799352,38247158398,39704264999,49407833974.42931,44338755823.89346,1.745985767688334,-0.6939546083160845
2021-12-13,39662687379,39906010952,35966058958,36914312184,49154782368.19091,44299800611.34971,1.745765219418977,-0.7084081366114191
2021-12-14,36969591520,38849088946,36485779212,38345432773,48885002813.1594,44274761108.34508,1.7538291444984029,-0.7070644385052737
2021-12-15,38254245492,39700485216,36722015691,39130210356,48607490171.094406,44267113027.953674,1.7479677335735189,-0.6597797417330028
