time,open,high,low,close,50d,200d,RS,Z of ROC
2018-05-25,1075.65,1076.99,986.38,1013,1176.3964999999998,1445.6485787499996,3.4282156289469025e-7,
2018-05-26,1012.46,1045,996.69,1005.09,1184.1953,1447.6466512499996,3.392058108351288e-7,
2018-05-27,1005.09,1009,971.11,995.51,1191.5410000000002,1449.5267899999997,3.375540881992226e-7,
2018-05-28,995.51,1004.5,872.5,883,1197.37735,1451.0061724999996,3.2781630992310115e-7,
2018-05-29,882.6,1006.46,872,988.42,1203.1517000000001,1451.4574062499998,3.266220122052613e-7,
2018-05-30,989,1031.63,944,982.45,1210.0225,1450.4765999999997,3.333737633383843e-7,
2018-05-31,982.98,1034.03,969.66,995,1216.7580500000001,1447.1893999999998,3.3055738544674234e-7,
2018-06-01,995,1009,960.01,1001.38,1222.5859,1445.2233749999996,3.257067709727935e-7,
2018-06-02,1001.38,1097.5,992,1083.98,1228.5304500000002,1443.8441624999998,3.3585591929305234e-7,
2018-06-03,1083.98,1193.31,1072.69,1167.5,1236.3354000000002,1443.1804749999997,3.530017093274232e-7,
2018-06-04,1167.5,1209.99,1072.1,1097.41,1243.8765000000003,1443.5281799999998,3.5879142643832693e-7,
2018-06-05,1098.03,1158.83,1041.24,1147.99,1250.6589500000002,1443.9042624999995,3.554633371421357e-7,
2018-06-06,1147.99,1158.25,1101,1127.25,1258.0180500000004,1443.3388499999994,3.5853150903886774e-7,
2018-06-07,1127.63,1168.77,1125.58,1143.5,1264.2881000000004,1442.9844999999996,3.5887353334795593e-7,
2018-06-08,1142.6,1148.5,1085.2,1115.22,1268.1555000000005,1442.5914249999996,3.562926291176232e-7,
2018-06-09,1115.21,1135.03,1080.92,1084.99,1269.3381500000005,1442.1265874999997,3.541452375802483e-7,
2018-06-10,1084.98,1084.99,902.44,940,1266.9804500000005,1440.8965624999996,3.470766110000014e-7,
2018-06-11,939.1,980,896.58,956.14,1262.2164000000005,1438.2450999999994,3.4323893907542517e-7,
2018-06-12,956.68,959.89,850,871,1253.9260500000005,1434.4008749999996,3.389264293066917e-7,
2018-06-13,871,885,802,842.99,1241.9468000000004,1430.5459874999997,3.361877797237638e-7,
2018-06-14,842.99,907.99,829,897.02,1232.6209500000004,1426.5713374999996,3.3611916253252924e-7,
2018-06-15,897.02,899.26,835,842.84,1223.0481500000003,1422.4441999999995,3.333856514453933e-7,
2018-06-16,842.06,859.32,830.94,850.1,1212.4405000000004,1418.6860249999995,3.3016568151760945e-7,
2018-06-17,850.23,862,842.12,846.71,1202.1859000000004,1415.5232874999995,3.2991371831103527e-7,
2018-06-18,846.73,899.41,825.4,883.64,1191.0899500000005,1413.0130624999997,3.3118271421761486e-7,
