time,open,high,low,close,50d,200d,RS,Z of ROC
2024-06-20,2098737149,2240473373,2083463079,2168561655,2446793674.49,,0.09257255605465305,
2024-06-21,2168521551,2231380489,2100628416,2229956022,2437627254.12,,0.09516693863406864,
2024-06-22,2229728957,2241487811,2152657122,2160029458,2429537679.55,,0.09588980703231548,
2024-06-23,2160134427,2287047300,2128628688,2136565041,2421566693.955,,0.09582804574586322,
2024-06-24,2136121004,2177774665,1961949469,2169679513,2412768888.625,,0.09581192615353105,
2024-06-25,2169653536,2198080929,2108602983,2129867123,2404105399.24,,0.09749630553547567,
2024-06-26,2129842878,2159301166,1992068204,2012258595,2394183286.045,,0.09355922103402932,
2024-06-27,2012015068,2112030212,2002358649,2027547380,2386080770.15,,0.09171397665907235,
2024-06-28,2027951386,2045707768,1907004210,1915819541,2378203234.66,,0.08904907110400351,
2024-06-29,1915912986,1951517547,1890886856,1895066342,2367997062.79,,0.08707455408507239,
2024-06-30,1895215664,1998030015,1873823783,1986292086,2359691280.615,,0.08706441048285662,
2024-07-01,1986352640,2023561012,1951782463,1960158865,2352407047.08,,0.08752457174913224,
2024-07-02,2029707146,2099336022,2007702659,2071754450,2347490158.55,,0.09102146023484621,
2024-07-03,2071733611,2082118405,1927366693,1946544044,2344045104.475,,0.09104793967500119,
2024-07-04,1946510599,1965628737,1681219255,1689826479,2336021949.035,,0.08640527444395746,
2024-07-05,1690234255,1694677646,1446255891,1616858207,2320699089.805,,0.08019740724481003,
2024-07-06,1616858207,1758867540,1608008083,1743037157,2304989419.005,,0.08175079330417716,
2024-07-07,1743027518,1752934905,1600579573,1607837926,2288231020.135,,0.08187303897222238,
2024-07-08,1607875881,1750145029,1539973857,1691645212,2271856174.365,,0.0815664220712921,
2024-07-09,1691574579,1896685804,1675372598,1866331603,2256872624.38,,0.08639988985107303,
2024-07-10,1866265971,1927556880,1807480699,1853489143,2240590191.54,,0.08922633052597898,
2024-07-11,1853535395,1955131516,1830204899,1898685703,2225869190.615,,0.09017094342830895,
2024-07-12,1898677898,1938273816,1836473819,1879812709,2213074577.92,,0.09066971716654154,
2024-07-13,1879659612,1927021473,1867086162,1904389341,2201145735.705,,0.08930863185772986,
2024-07-14,1904379395,2058479905,1903545018,2028300028,2190755704.04,,0.09108937667459775,
2024-07-15,2028575811,2134399147,1993469240,2121251783,2183058823.45,,0.0916966966399472,
2024-07-16,2121204262,2219920480,2051260335,2179884883,2176458083.785,,0.0927267438249257,
2024-07-17,2179955574,2240710684,2108874737,2110400123,2170621499.8,,0.0930769920411333,
2024-07-18,2110681794,2150444917,1978445843,2036911216,2163836135.36,,0.08998263369753098,
2024-07-19,2036955353,2166381989,2001621293,2145017384,2158329621.945,,0.08948148683606319,
2024-07-20,2144970498,2239246426,2120174367,2137308828,2154018502.005,,0.09058284293228624,
2024-07-21,2137270725,2160069630,2038891160,2158787459,2146869191.14,,0.0884989004222757,
2024-07-22,2158821690,2265194321,2076023926,2089030699,2140271675.29,,0.0892989116704064,
2024-07-23,2089029438,2126608593,2011786244,2046898152,2131626061.74,,0.08733183288354632,
2024-07-24,2046757425,2075063486,1922113831,1936565230,2121052787.48,,0.08523966607939971,
2024-07-25,1936561366,1937719519,1784999528,1883446855,2106492193.02,,0.0821786140632618,
2024-07-26,1883438660,1992053691,1875479132,1976924327,2091275504.82,,0.08274190899709179,
2024-07-27,1976886096,2007125600,1919155798,1970926778,2077838957.265,,0.08308049939229704,
2024-07-28,1970833982,1970872806,1867995147,1883512629,2062701570.94,,0.08137014899247538,
2024-07-29,1883507876,1971377029,1849723965,1859135726,2047261265.21,,0.07971423402100289,
2024-07-30,1859101331,1886332528,1743745580,1747231885,2031823200.95,,0.0775432022662114,
2024-07-31,1777897048,1823931377,1742885001,1776174584,2018308688.475,,0.07710391388084643,
2024-08-01,1835449984,1862894392,1708294109,1806431242,2005547054.555,,0.07968126900940478,
2024-08-02,1806380845,1816889869,1647051259,1655361572,1992107439.365,,0.07818005822825995,
2024-08-03,1655220080,1694789097,1540437899,1582425633,1978377296.99,,0.0761378746690153,
2024-08-04,1582558521,1633364589,1463722365,1498559288,1963685231.265,,0.07516033540274497,
2024-08-05,1498716401,1507978013,1201141373,1387394496,1945502119.555,,0.07373949867669853,
2024-08-06,1387761770,1598051571,1387676530,1561274813,1930218522.37,,0.07745765010054316,
2024-08-07,1561271459,1684622193,1534761426,1600390533,1921588563.77,,0.08252537655470242,
2024-08-08,1600475934,2238265533,1558437781,2212423567,1919226714.93,,0.09443707937931987,
2024-08-09,2212745843,2282296288,2142894617,2220080829,1920560626.535,,0.10593140030077672,
2024-08-10,2220453560,2486662766,2203501523,2386562654,1923394096.66,,0.11145959337713453,
2024-08-11,2387076697,2415313832,2230809721,2268269398,1925981928.16,,0.11298832503322889,
2024-08-12,2268409873,2894763751,2267840865,2633828697,1932744266.81,2053329013.7225,0.12332699201789205,
2024-08-13,2633573182,2638975450,2424699333,2480054345,1941403155.105,2058660741.5375,0.12276758591331866,
2024-08-14,2480130849,2526050831,2301306863,2425649495,1947037822.44,2064045666.90625,0.11744772237776828,
2024-08-15,2425530929,2438624110,2139764739,2193979676,1951559965.495,2069006021.74875,0.11391634229624431,
2024-08-16,2194025471,2296155478,2094044018,2107733564,1954250001.605,2071882611.59,0.10772288565604686,
2024-08-17,2107713232,2208738511,2076088819,2150626803,1957483423.905,2073929918.75125,0.10465642485722725,
2024-08-18,2150395793,2224704539,2125872392,2139562027,1962419179.005,2076218283.88875,0.10558491599667724,
2024-08-19,2139824535,2378929257,2105355181,2339630603,1968471069.145,2078619968.965,0.10981040865353109,
2024-08-20,2339785426,2412678135,2249331718,2261442398,1975177982.63,2081491533.64875,0.1120556566012391,
2024-08-21,2261589962,2295453463,2164658360,2205306584,1978770523.09,2084241385.8475,0.1072906369489987,
2024-08-22,2205300452,2245839752,2166323033,2212166209,1982779856.555,2086733160.7275,0.1051341596952856,
2024-08-23,2212300707,2687594840,2210498702,2636596111,1995098883.005,2089983715.66875,0.11290278466275128,
2024-08-24,2636750965,2743508312,2561601149,2645220052,2015794155.4,2094163239.81625,0.11959744912486515,
2024-08-25,2645142118,2653005819,2492200532,2593534730,2034079716.46,2098249233.59875,0.11735516042806236,
2024-08-26,2593545285,2633050372,2405553320,2405778291,2050747453.19,2101823623.9725,0.11495712349276156,
2024-08-27,2405692768,2535626726,2162728640,2200316068,2064321074.305,2103812997.7675,0.11114884183630548,
2024-08-28,2200419553,2207237158,1982312139,2102203532,2071132113.295,2104214148.4425,0.10415996572410528,
2024-08-29,2102369378,2217728690,2060339829,2086122427,2076190951.45,2104737057.365,0.10314937108998354,
2024-08-30,2086149686,2172621745,1990259626,2159184463,2080544241.485,2105079790.66,0.10344441570690685,
2024-08-31,2159528107,2170169791,2036077137,2066416373,2084939007.315,2105084411.7875,0.10367363013135604,
2024-09-01,2133395474,2177041115,2028115601,2038532082,2088933645.735,2104551263.47125,0.10485043893818816,
2024-09-02,2038511039,2139402795,1987840283,2108676432,2090832276.75,2103902948.515,0.10336886328892957,
2024-09-03,2108987452,2243409216,2092134664,2104743298,2092190169.995,2103946917.76125,0.10653619883190886,
2024-09-04,2104523876,2232995260,2009346146,2167750535,2091901899.28,2104246973.7575,0.108125991310951,
2024-09-05,2167775081,2250113006,2090620112,2136179332,2091925631.345,2104677835.6025,0.11032136901828805,
2024-09-06,2136375446,2375718560,2115094243,2244611890,2094902213.19,2105354612.475,0.11712059702323625,
2024-09-07,2244523012,2457507337,2222430449,2387473645,2099712005.31,2106952332.155,0.12419462743163581,
2024-09-08,2387507131,2640527223,2369688652,2516169945,2106072969.47,2109504182.2775,0.1310568835328694,
2024-09-09,2516199717,2608253639,2398688835,2567907532,2114053123.215,2112174121.15625,0.1300327004273583,
2024-09-10,2567803906,2602311524,2438675853,2460603234,2121454742.62,2115096052.73125,0.12737563435231675,
2024-09-11,2460455758,2501528772,2324147112,2492887470,2128978226.045,2117911696.33875,0.12410423584116113,
2024-09-12,2492850002,2859783317,2486213634,2786392719,2142201924.545,2121651538.33625,0.13338857334640064,
2024-09-13,2785836323,2807077298,2661983876,2753826557,2159531908.475,2125777902.41625,0.13541432530136358,
2024-09-14,2753886106,2864926617,2693083818,2801239069,2176458107.475,2129880645.52125,0.1349770340413605,
2024-09-15,2801115635,3051743945,2790450154,2890740814,2194757888.855,2134705917.1025,0.14176017853418765,
2024-09-16,2890915678,3023983712,2743679971,2792488058,2213547153.13,2139473925.2925,0.14344618104257092,
2024-09-17,2792444090,3184222711,2730750274,3132703546,2234929033.255,2143859041.50375,0.14678033733708684,
2024-09-18,3133308620,3531236804,3062305816,3523965162,2265001058.645,2150265910.01625,0.16149839966930488,
2024-09-19,3524052572,3775468700,3508240491,3697073559,2301920795.205,2158807421.59375,0.1717628530577825,
2024-09-20,3696970391,4221631228,3620128013,3939939120,2343248790.33,2168811989.5275,0.1805863440299928,
2024-09-21,3939830327,4050311919,3845116935,3971462907,2387653983.045,2179873096.16,0.18297383470902606,
2024-09-22,3971298070,4372778492,3817397839,4245672386,2437325353.435,2191541566.95875,0.18957248652409786,
2024-09-23,4246862615,4411306643,4044551489,4114044935,2490518158.03,2203104531.3375,0.19334380175645743,
2024-09-24,4114083039,4803247284,4018320953,4668068347,2550560604.73,2215575203.085,0.20100051879197392,
2024-09-25,4668521526,4752818861,4473961759,4550810583,2613117344.955,2228894277.48625,0.21055076557538768,
2024-09-26,4550776477,4707593066,4296574476,4395069520,2670962184.595,2241607084.2825,0.20379226060290032,
2024-09-27,4394953416,4646471355,4332232021,4440984269,2721987375.825,2254327144.47375,0.19778618052900757,
2024-09-28,4440898711,4537114561,4309212014,4522824236,2766747535.55,2266987406.13375,0.19688775766287317,
2024-09-29,4522531468,4949047959,4363702254,4713869496,2813007388.92,2280186081.3525,0.2054742880765448,
2024-09-30,4713593350,4930806531,4561728358,4757963438,2861320499.065,2294159698.27,0.21406525063587256,
2024-10-01,4905924590,5338643474,4590652282,4858440734,2909464588.535,2309569509.72375,0.2302972735328781,
2024-10-02,4858346719,5334745391,4807297148,5125964366,2959209845.105,2324992835.24125,0.2413547108826601,
2024-10-03,5125955569,5527226554,4442006876,4595406315,3008997131.485,2339878456.57,0.23862168645353166,
2024-10-04,4595017636,5035345605,4490589118,4898455983,3058104675.925,2353798832.1925,0.22769887619612192,
2024-10-05,4898843623,4941585227,4677834977,4849909939,3111485752.1,2368260506.54,0.22950858684146672,
2024-10-06,4849180038,5156715213,4723625104,5088151376,3167858273.93,2382755485.735,0.23332425532565476,
2024-10-07,5088249390,5983809860,5075266552,5575561679,3233270037.58,2398730549.77875,0.2537436050551104,
2024-10-08,5575221499,5894282410,5339613616,5489949517,3299946674.91,2415721286.39625,0.26294624397546845,
2024-10-09,5489821908,5515502651,5095130653,5180852177,3360037023.47,2431925655.55125,0.2537502024015174,
2024-10-10,5180767778,5256716381,4826310699,5066275829,3417052335.06,2447116639.7075,0.246381312279364,
2024-10-11,5066327446,5761985397,4958878025,5667627706,3480178280.7,2463495008.705,0.2551839074054494,
2024-10-12,5668487398,6318937364,5535599194,6194162770,3550029262.53,2482091127.71625,0.2764929768179643,
2024-10-13,6194029757,6536196080,5872431767,6474148151,3622477888.915,2501130056.1825,0.292385223025236,
2024-10-14,6475438577,6487517683,6108758908,6216446586,3696999281.69,2520095779.5125,0.28792113487374804,
2024-10-15,6216315257,6281120173,5460415896,5691542600,3765056614.98,2537389254.15,0.2628062176291955,
2024-10-16,5691238072,5953319924,5463032140,5756038387,3832852936.585,2554259017.5975,0.2519928749225336,
2024-10-17,5756062073,5975277049,5522134066,5595050804,3904634694.635,2571143306.8925,0.2524388034602059,
2024-10-18,5595331077,5946695721,5551396980,5873775879,3977137891.3,2587399354.4475,0.2518987164354917,
2024-10-19,5873015864,5873863609,5642306668,5700328330,4050544386.055,2604262166.42875,0.25146785592773735,
2024-10-20,5700255494,5951483554,5647399145,5880825344,4124283246.7,2622216705.32625,0.2503856811755636,
2024-10-21,5881033234,6020207448,5523847136,5552794101,4197287234.935,2639996515.9825,0.24888285370066762,
2024-10-22,5552279120,5616203767,5186856415,5357239265,4264477975.025,2656575055.755,0.2384836930103378,
2024-10-23,5357254613,5518273695,5156567809,5460937726,4329196771.09,2672945601.62,0.23906559303157834,
2024-10-24,5460794445,5664195216,5318460572,5346378864,4395572837.49,2689566198.34,0.2405147601940797,
2024-10-25,5346799371,5367170922,4550521153,4838460527,4452864159.7,2703852176.20375,0.2242353981355164,
2024-10-26,4837977164,5090764516,4693250133,4951170191,4506370969.025,2717667142.6775,0.2201750153562381,
2024-10-27,4951262130,5042342452,4763356498,4847768069,4557834942.555,2732225530.57875,0.2179581940188881,
2024-10-28,4847633512,4935503024,4422972452,4894745637,4603769750.925,2746306241.7275,0.2088172538089987,
2024-10-29,4895033502,5793662598,4873973017,5720303418,4659729364.985,2764322640.79625,0.225423176205488,
2024-10-30,5720874237,5886526527,5468073690,5755525680,4723537393.07,2785673209.02875,0.23939385736148622,
2024-10-31,5755267631,5796459210,5352255095,5447430626,4786399360.32,2806326044.09125,0.23850994381174298,
2024-11-01,5608945913,5992900966,5447269829,5654118275,4846789336.875,2826948534.0125,0.2469008929771737,
2024-11-02,5654336138,5758889690,5316335462,5427626437,4902531655.24,2846972281.665,0.2429971427967595,
2024-11-03,5427726286,5583526789,5044489239,5540077309,4954945075.305,2865835593.88,0.23979851066769062,
2024-11-04,5538215525,5591338320,5103891980,5261813560,5004751119.49,2884602210.42125,0.241003550949035,
2024-11-05,5261525356,5883137612,5240814854,5713692359,5057991633.3,2903939096.07,0.24594628635325036,
2024-11-06,5713924623,6689658046,5693799082,6555742073,5122056649.315,2925841611.28,0.2596788478645425,
2024-11-07,6556204464,6791967869,6291992099,6601035382,5187008566.375,2949594517.26625,0.26346666940985947,
2024-11-08,6602235174,6784481704,6278933222,6515732961,5245391305.07,2973317940.0175,0.2590874903398571,
2024-11-09,6515684145,8103279468,6351278149,7822329461,5311960817.425,3000484393.76875,0.28134359769529305,
2024-11-10,7824035776,8966747662,7681656332,8634025297,5398459532.32,3033504018.5325,0.3126097448868848,
2024-11-11,8634862463,9430533230,8611254906,9323817579,5496426139.275,3070524280.85875,0.3200578876148026,
2024-11-12,9320971828,9483748768,8052620743,9155064563,5592404340.375,3107782177.735,0.31012815626270773,
2024-11-13,9153357112,9794504744,8123479936,9410897550,5686796938.97,3145710255.73625,0.3130519839657363,
2024-11-14,9411182125,10045499955,9191490172,9548347309,5785548973.13,3185532552.95375,0.32951975356631125,
2024-11-15,9550623909,10467240208,8828656958,10272875436,5891395887.99,3226646734.48375,0.3371175031264709,
2024-11-16,10272590861,11193191211,10190917816,10700307190,6014107718.075,3272119365.27,0.35584330234300005,
2024-11-17,10702014641,11215957217,10176973638,10766897757,6139366686.73,3318367130.82625,0.3611108405456025,
2024-11-18,10768036057,11119770843,10265191909,10529277574,6260032312.76,3358515263.115,0.35658548274285806,
2024-11-19,10528992999,10955001878,10267753085,10600990491,6376975546.64,3398453913.35375,0.3500989328388101,
2024-11-20,10602413367,10950448677,9758363710,10042085055,6485273795.285,3437262336.14625,0.3400359191220797,
2024-11-21,10042938780,10521594047,9470373740,10320968623,6586421403.115,3474950822.9875,0.32222100647533386,
